Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
35.84069221,-0.642463989,0.422571259,10.12494507
35.85066421,-0.632135468,0.478105774,9.772278442
35.86063621,-0.194146271,0.477656708,9.705517273
35.87060921,0.419278107,0.503253479,9.805060272
35.88058121,0.529748383,0.543070679,9.98663269
35.89055321,0.204624481,0.526455231,10.1683548
35.90052521,-0.27961853,0.491278381,10.25652145
35.91049721,-0.80622345,0.447269897,10.15757721
35.92047021,-0.43649231,0.443677368,10.05848328
35.93044221,0.133672028,0.503852234,9.949509888
35.94041421,0.231418762,0.507295074,9.824669495
35.95038621,-0.054337006,0.462837524,9.904453583
35.96035921,0.011825409,0.457748108,9.927655334
35.97033121,-0.183518372,0.55459671,9.914333038
35.98030321,-0.072000275,0.48094986,10.04037094
35.99027521,-0.148491211,0.436941376,10.00728973
36.00024721,-0.230071564,0.482596436,9.926607513
36.01022021,-0.084125061,0.494272156,9.843530273
36.02019221,0.138162689,0.513282623,9.7701828
36.03016421,-0.032332764,0.475561066,9.756860504
36.04013621,-0.361049194,0.467477875,9.761051788
36.05010821,-0.35685791,0.459095306,9.840985565
36.06008121,0.075443115,0.532293091,9.923014984
36.07005321,0.151335297,0.532891846,9.892029419
36.08002521,-0.010029144,0.49966095,9.832602997
36.08999721,-0.040116577,0.486937408,9.728868713
36.09997021,-0.246986389,0.501756592,9.627080383
36.10994221,-0.031135254,0.484542389,9.659712524
36.11991421,-0.050894165,0.464633789,9.727222137
36.12988621,-0.299078064,0.487835541,9.754764862
36.13985821,-0.060474243,0.508492584,9.820777588
36.14983121,-0.028889923,0.505648499,9.772727509
36.15980321,-0.196840668,0.471070404,9.703870697
36.16977521,-0.083226929,0.461640015,9.644144897
36.17974721,-0.222886505,0.484841766,9.538614349
36.18972021,0.002844086,0.505199432,9.581425323
36.19969221,0.030087433,0.494272156,9.695937195
36.20966421,-0.072299652,0.491577759,9.734107819
36.21963621,-0.187859344,0.494122467,9.701475677
36.22960821,-0.308209076,0.477207642,9.609117737
36.23958121,-0.302969971,0.474662933,9.680668945
36.24955321,-0.093705139,0.488134918,9.747280426
36.25952521,-0.102836151,0.51133667,9.688901825
36.26949721,-0.273481293,0.523611145,9.617949371
36.27946921,-0.105530548,0.488284607,9.661658478
36.28944221,-0.275726624,0.483644257,9.67423233
36.29941421,-0.212258606,0.494721222,9.731114044
36.30938621,-0.149688721,0.513132935,9.767189026
36.31935821,-0.37212616,0.519868927,9.735305328
36.32933121,-0.253423004,0.510288849,9.772877197
36.33930321,-0.306412811,0.533340912,9.729168091
36.34927521,-0.350720673,0.513432312,9.659413147
36.35924721,-0.223335571,0.476459198,9.691596222
36.36921921,-0.355510712,0.484542389,9.694440308
36.37919221,-0.175135803,0.506995697,9.760303345
36.38916421,-0.199984131,0.509390717,9.766590271
36.39913621,-0.441581726,0.509091339,9.740694122
36.40910821,-0.419427795,0.51477951,9.738299103
36.41908021,-0.436941376,0.491128693,9.746082916
36.42905321,-0.32991394,0.476608887,9.711504822
36.43902521,-0.374221802,0.478405151,9.7701828
36.44899721,-0.340392151,0.483943634,9.780211945
36.45896921,-0.24459137,0.501457214,9.84278183
36.46894221,-0.29952713,0.508791962,9.842632141
36.47891421,-0.514330444,0.487835541,9.830956421
36.48888621,-0.548459473,0.483793945,9.813891907
36.49885821,-0.379610596,0.490829315,9.795629883
36.50883021,-0.355510712,0.477806396,9.771080933
36.51880321,-0.384700012,0.48094986,9.786798248
36.52877521,-0.545615387,0.483793945,9.787995758
36.53874721,-0.460592194,0.471369781,9.823621674
36.54871921,-0.407452698,0.446671143,9.823921051
36.55869121,-0.383652191,0.467926941,9.848769379
36.56866421,-0.524808655,0.459544373,9.853409729
36.57863621,-0.663270721,0.486488342,9.797426147
36.58860821,-0.41658371,0.473315735,9.802066498
36.59858021,-0.394579468,0.474213867,9.815538483
36.60855221,-0.550555115,0.477956085,9.799072723
36.61852521,-0.527203674,0.440533905,9.839788055
36.62849721,-0.481548615,0.473166046,9.816137238
36.63846921,-0.49846344,0.461490326,9.834698639
36.64844121,-0.487835541,0.475561066,9.801168365
36.65841421,-0.578995972,0.450712738,9.765692139
36.66838621,-0.506546631,0.465531921,9.74802887
36.67835821,-0.56043457,0.466130676,9.736802216
36.68833021,-0.579894104,0.457299042,9.766290894
36.69830221,-0.585282898,0.468525696,9.793534241
36.70827521,-0.637524261,0.463585968,9.72572525
36.71824688,-0.621806946,0.448467407,9.713450775
36.72821888,-0.483045502,0.46807663,9.717342682
36.73819088,-0.588725739,0.43649231,9.696236572
36.74816288,-0.530945892,0.440833282,9.665251007
36.75813588,-0.528550873,0.467477875,9.672436066
36.76810788,-0.578546906,0.460891571,9.668843536
36.77807988,-0.605490875,0.454155579,9.688901825
36.78805188,-0.663869476,0.467477875,9.677675171
36.79802487,-0.588276672,0.455502777,9.683962097
36.80799687,-0.577499084,0.4445755,9.658964081
36.81796887,-0.603694611,0.448766785,9.627828827
36.82794087,-0.601149902,0.446072388,9.618398438
36.83791287,-0.604742432,0.441581726,9.62977478
36.84788588,-0.551303558,0.440084839,9.641300812
36.85785788,-0.526754608,0.466430054,9.620943146
36.86782988,-0.624651031,0.455502777,9.623637543
36.87780188,-0.637224884,0.454155579,9.60762085
36.88777388,-0.634380798,0.462837524,9.590556335
36.89774688,-0.524658966,0.475860443,9.603429565
36.90771888,-0.608933716,0.475561066,9.578880615
36.91769088,-0.637374573,0.459993439,9.570348358
36.92766288,-0.59201889,0.444725189,9.594597931
36.93763588,-0.588875427,0.485440521,9.590107269
36.94760788,-0.576600952,0.465382233,9.572144623
36.95757988,-0.533789978,0.4843927,9.544152832
36.96755188,-0.618663483,0.476608887,9.533674622
36.97752388,-0.580043793,0.477956085,9.564211121
36.98749688,-0.566122742,0.464783478,9.57483902
36.99746888,-0.583336945,0.46687912,9.565258942
37.00744088,-0.623303833,0.469872894,9.573342133
37.01741288,-0.633482666,0.463136902,9.571695557
37.02738488,-0.504450989,0.468525696,9.570348358
37.03735788,-0.581241302,0.478704529,9.55029007
37.04732988,-0.602347412,0.475411377,9.560019836
37.05730188,-0.571960602,0.461939392,9.568103027
37.06727388,-0.550704803,0.467627563,9.565857697
37.07724688,-0.551602936,0.470621338,9.559421082
37.08721888,-0.556542664,0.451910248,9.532776489
37.09719088,-0.548609161,0.46223877,9.561666412
37.10716288,-0.546363831,0.476608887,9.588011627
37.11713488,-0.551902313,0.471669159,9.594597931
37.12710788,-0.527053986,0.455053711,9.581575012
37.13707988,-0.613125,0.458197174,9.58771225
37.14705188,-0.476309509,0.461640015,9.570947113
37.15702388,-0.477507019,0.468974762,9.584718475
37.16699588,-0.502355347,0.459394684,9.577533417
37.17696888,-0.499211884,0.460741882,9.58771225
37.18694088,-0.501756592,0.464184723,9.600286102
37.19691288,-0.504450989,0.460592194,9.629026337
37.20688488,-0.491577759,0.477806396,9.638905792
37.21685688,-0.503403168,0.481997681,9.626631317
37.22682987,-0.489931183,0.476459198,9.636361084
37.23680187,-0.43873764,0.464783478,9.654772797
37.24677387,-0.439635773,0.452359314,9.662406921
37.25674587,-0.446222076,0.447120209,9.664502563
37.26671888,-0.416434021,0.469573517,9.697434082
37.27669088,-0.412242737,0.48559021,9.699080658
37.28666288,-0.350720673,0.489781494,9.723030853
37.29663488,-0.405656433,0.484991455,9.691895599
37.30660688,-0.433648224,0.473615112,9.713450775
37.31657988,-0.37437149,0.480201416,9.728419647
37.32655188,-0.376317444,0.481249237,9.742640076
37.33652388,-0.378113708,0.488733673,9.768386536
37.34649588,-0.364492035,0.493074646,9.794582062
37.35646788,-0.38380188,0.488883362,9.79832428
37.36644088,-0.363144836,0.481847992,9.789043579
37.37641288,-0.317489777,0.496218109,9.832902374
37.38638488,-0.360151062,0.492026825,9.815239105
37.39635688,-0.310454407,0.493374023,9.829309845
37.40632888,-0.290246429,0.483943634,9.829758911
37.41630187,-0.33694931,0.486188965,9.849667511
37.42627387,-0.287552032,0.481847992,9.875413971
37.43624587,-0.352816315,0.488583984,9.856403503
37.44621787,-0.273481293,0.473764801,9.845476227
37.45619088,-0.24219635,0.489482117,9.836195526
37.46616288,-0.278870087,0.479003906,9.882748718
37.47613488,-0.234562225,0.493523712,9.842033386
37.48610688,-0.423020325,0.461939392,9.851014709
37.49607888,-0.199385376,0.496667175,9.902357941
37.50605188,-0.369132385,0.447269897,9.892628174
37.51602388,-0.204175415,0.492326202,9.888885956
37.52599588,-0.238603821,0.466579742,9.886940002
37.53596788,-0.198786621,0.47975235,9.890981598
37.54593988,-0.099992065,0.453706512,9.879156189
37.55591288,-0.247285767,0.523162079,9.927206268
37.56588488,-0.270487518,0.450563049,10.05384293
37.57585688,-0.178578644,0.460292816,10.07794281
37.58582888,-0.438438263,0.419577484,10.00025436
37.59580088,-0.098944244,0.472118225,10.06536896
37.60577387,0.126936035,0.476010132,10.07315277
37.61574587,0.017064514,0.497565308,10.1550325
37.62571787,-0.05029541,0.487685852,10.24843826
37.63568987,-0.333356781,0.49966095,10.16341507
37.64566288,-0.437540131,0.502505035,9.998158722
37.65563488,0.078736267,0.508043518,9.947863312
37.66560688,0.074095917,0.501157837,10.01597168
37.67557888,0.007334747,0.523910522,10.10189301
37.68555088,-0.018860779,0.511785736,10.2785257
37.69552388,-0.415535889,0.495469666,10.22149429
37.70549588,-0.291443939,0.471369781,10.26161087
37.71546833,-0.105530548,0.492026825,10.17509079
37.72544033,-0.098794556,0.505199432,10.0753981
37.73541233,0.186811523,0.533490601,10.00339783
37.74538533,0.039068756,0.51253418,9.989177399
37.75535733,-0.002844086,0.516575775,10.06072861
37.76532933,-0.039517822,0.522713013,10.13602203
37.77530133,-0.494272156,0.491727448,10.05938141
37.78527333,-0.043409729,0.494272156,10.09051666
37.79524633,-0.100441132,0.475261688,10.0210611
37.80521833,-0.047151947,0.470621338,9.980495453
37.81519033,0.103883972,0.483344879,9.922266541
37.82516233,-0.221838684,0.459394684,9.796078949
37.83513533,-0.07843689,0.405357056,9.967023468
37.84510733,-0.045505371,0.420475616,10.09291168
37.85507933,0.009430389,0.374670868,10.10847931
37.86505133,-0.301473083,0.416134644,10.00145187
37.87502333,0.209713898,0.439037018,10.12015503
37.88499633,0.18366806,0.481398926,10.05578888
37.89496833,0.077538757,0.487685852,9.983938293
37.90494033,-0.0690065,0.46223877,9.890382843
37.91491233,0.049846344,0.488434296,9.89427475
37.92488433,-0.125289459,0.433947601,9.913135529
37.93485733,0.054786072,0.4843927,10.02270767
37.94482933,0.214803314,0.505349121,10.04650818
37.95480133,-0.275127869,0.466130676,9.942923584
37.96477333,-0.233664093,0.428708496,9.939630432
37.97474533,0.009430389,0.419876862,9.977950745
37.98471833,-0.139659576,0.419727173,9.827663269
37.99469033,0.124690704,0.483644257,9.806706848
38.00466233,0.097297668,0.457748108,9.874216461
38.01463433,0.139060822,0.514629822,9.854158173
38.02460733,-0.08307724,0.513881378,9.845625916
38.03457933,-0.344583435,0.443078613,9.820029144
38.04455133,0.049846344,0.466280365,9.782307587
38.05452333,-0.234412537,0.446521454,9.759255524
38.06449533,0.070802765,0.43993515,9.784702606
38.07446833,0.080382843,0.467627563,9.724378052
38.08444033,-0.077987823,0.448467407,9.683213654
38.09441233,-0.08427475,0.440084839,9.702523499
38.10438433,-0.108374634,0.435444489,9.679321747
38.11435633,-0.059576111,0.43409729,9.689201202
38.12432933,-0.148940277,0.458047485,9.667646027
38.13430133,-0.059426422,0.464184723,9.623787231
38.14427333,-0.00823288,0.461789703,9.59699295
38.15424533,-0.085023193,0.455353088,9.593999176
38.16421733,-0.067958679,0.446671143,9.572294312
38.17419033,-0.124391327,0.464933167,9.542206879
38.18416233,-0.139360199,0.460292816,9.62049408
38.19413433,-0.136965179,0.469423828,9.611512756
38.20410633,-0.267194366,0.431253204,9.599837036
38.21407833,-0.178279266,0.453407135,9.605375519
38.22405133,-0.321231995,0.441731415,9.56540863
38.23402333,-0.219293976,0.443827057,9.545500031
38.24399533,-0.259111176,0.442479858,9.534123688
38.25396733,-0.217198334,0.459544373,9.584419098
38.26394033,-0.207917633,0.466130676,9.60058548
38.27391233,-0.146844635,0.436043243,9.642797699
38.28388433,-0.365839233,0.437989197,9.640252991
38.29385633,-0.414637756,0.439785461,9.587113495
38.30382833,-0.262703705,0.459544373,9.575886841
38.31380133,-0.300275574,0.451760559,9.623188477
38.32377333,-0.176782379,0.458346863,9.68246521
38.33374533,-0.406853943,0.453556824,9.622440033
38.34371733,-0.413889313,0.45744873,9.612859955
38.35368933,-0.361797638,0.446820831,9.624385986
38.36366233,-0.396824799,0.423020325,9.636061707
38.37363433,-0.258512421,0.433648224,9.721384277
38.38360633,-0.338296509,0.452209625,9.718240814
38.39357833,-0.317340088,0.441731415,9.713301086
38.40355033,-0.320184174,0.462538147,9.671537933
38.41352333,-0.499062195,0.476010132,9.671687622
38.42349533,-0.421373749,0.470771027,9.70701416
38.43346733,-0.345481567,0.474213867,9.758207703
38.44343933,-0.29488678,0.476010132,9.80880249
38.45341133,-0.440234528,0.476159821,9.839488678
38.46338433,-0.384101257,0.469274139,9.858648834
38.47335633,-0.433199158,0.461789703,9.831555176
38.48332833,-0.453706512,0.462388458,9.843230896
38.49330033,-0.469723206,0.464334412,9.812694397
38.50327333,-0.461789703,0.474962311,9.808952179
38.51324533,-0.38499939,0.456400909,9.849667511
38.52321733,-0.448916473,0.463286591,9.867779846
38.53318933,-0.409698029,0.442629547,9.857301636
38.54316133,-0.553249512,0.464633789,9.845625916
38.55313433,-0.513282623,0.461340637,9.872719574
38.56310633,-0.481997681,0.465382233,9.862989807
38.57307833,-0.484991455,0.486039276,9.850565643
38.58305033,-0.463136902,0.482446747,9.862840118
38.59302233,-0.529898071,0.475112,9.837991791
38.60299533,-0.531544647,0.456849976,9.787546692
38.61296733,-0.547112274,0.465382233,9.799970856
38.62293933,-0.563877411,0.454155579,9.820627899
38.63291133,-0.386047211,0.448766785,9.8590979
38.64288333,-0.515228577,0.464933167,9.83694397
38.65285633,-0.509241028,0.454604645,9.815089417
38.66282833,-0.539178772,0.45161087,9.777367859
38.67280033,-0.600102081,0.454155579,9.693841553
38.68277233,-0.522713013,0.436641998,9.769883423
38.69274433,-0.46687912,0.446371765,9.774972839
38.70271733,-0.633632355,0.457748108,9.735455017
38.71268846,-0.513881378,0.443228302,9.739646301
38.72266046,-0.488883362,0.464035034,9.699080658
38.73263246,-0.545765076,0.443228302,9.659712524
38.74260546,-0.527053986,0.448018341,9.683962097
38.75257746,-0.55459671,0.446222076,9.661059723
38.76254946,-0.580492859,0.455652466,9.594298553
38.77252146,-0.545016632,0.443377991,9.60058548
38.78249346,-0.471669159,0.466130676,9.603429565
38.79246646,-0.495020599,0.447868652,9.610614624
38.80243846,-0.544567566,0.449215851,9.629924469
38.81241046,-0.580193481,0.445323944,9.534722443
38.82238246,-0.660576324,0.450712738,9.604627075
38.83235446,-0.560733948,0.463735657,9.544601898
38.84232746,-0.578696594,0.446521454,9.543404388
38.85229946,-0.528550873,0.440084839,9.519454193
38.86227146,-0.502804413,0.4352948,9.539811859
38.87224346,-0.504750366,0.445323944,9.501940613
38.88221546,-0.569565582,0.44577301,9.539213104
38.89218846,-0.552501068,0.476159821,9.530531158
38.90216046,-0.643062744,0.414787445,9.507778473
38.91213246,-0.481847992,0.449515228,9.523944855
38.92210446,-0.530496826,0.417631531,9.516161041
38.93207646,-0.615070953,0.433199158,9.492210846
38.94204946,-0.555195465,0.411643982,9.536069641
38.95202146,-0.529449005,0.446820831,9.570048981
38.96199346,-0.561183014,0.434546356,9.548194427
38.97196546,-0.582438812,0.446820831,9.527687073
38.98193746,-0.574654999,0.420774994,9.512718201
38.99191046,-0.49846344,0.415535889,9.568851471
39.00188246,-0.426463165,0.420774994,9.58890976
39.01185446,-0.552800446,0.436342621,9.598340149
39.02182646,-0.647254028,0.44816803,9.589658203
39.03179846,-0.554746399,0.426014099,9.639654236
39.04177146,-0.525257721,0.452658691,9.60522583
39.05174346,-0.448766785,0.414338379,9.663005676
39.06171546,-0.517473907,0.451760559,9.625733185
39.07168746,-0.514330444,0.422122192,9.676028595
39.08166046,-0.481698303,0.44697052,9.642348633
39.09163246,-0.576151886,0.421523438,9.703421631
39.10160446,-0.505049744,0.435594177,9.653575287
39.11157646,-0.509241028,0.426612854,9.698481903
39.12154846,-0.40131546,0.411793671,9.727222137
39.13152146,-0.337697754,0.42242157,9.746082916
39.14149346,-0.400417328,0.419577484,9.774374084
39.15146546,-0.369581451,0.416883087,9.790540466
39.16143746,-0.387993164,0.425415344,9.780960388
39.17140946,-0.470771027,0.416733398,9.805509338
39.18138246,-0.366138611,0.417182465,9.848020935
39.19135446,-0.399070129,0.423170013,9.823621674
39.20132646,-0.347577209,0.405806122,9.864337006
39.21129846,-0.25970993,0.416733398,9.898615723
39.22127046,-0.405506744,0.422870636,9.911638641
39.23124346,-0.329764252,0.412242737,9.931098175
39.24121546,-0.370778961,0.414787445,9.929152222
39.25118746,-0.346529388,0.407452698,9.948162689
39.26115946,-0.289947052,0.393381958,9.976902924
39.27113146,-0.309256897,0.398770752,9.949360199
39.28110446,-0.292940826,0.411943359,9.993069305
39.29107646,-0.245489502,0.42122406,9.981842651
39.30104846,-0.2574646,0.418230286,10.01911514
39.31102046,-0.321681061,0.420774994,10.01627106
39.32099246,-0.320184174,0.416134644,10.01148102
39.33096546,-0.247435455,0.404159546,10.00130219
39.34093746,-0.223036194,0.416134644,10.01387604
39.35090946,-0.160466309,0.427660675,10.01716919
39.36088146,-0.25506958,0.420325928,10.02285736
39.37085446,-0.274678802,0.427810364,10.0515976
39.38082646,-0.189206543,0.423768768,10.05623795
39.39079846,-0.310753784,0.415835266,10.0409697
39.40077046,-0.235310669,0.427960052,10.01477417
39.41074246,-0.198187866,0.42706192,10.00100281
39.42071546,-0.189954987,0.412093048,9.997110901
39.43068746,-0.115410004,0.407602386,10.02540207
39.44065946,-0.177231445,0.408500519,10.01881577
39.45063146,-0.30072464,0.398770752,10.00279907
39.46060346,-0.260458374,0.372724915,9.996661835
39.47057646,-0.230221252,0.38499939,9.969268799
39.48054846,-0.130378876,0.39428009,9.951455841
39.49052046,-0.124990082,0.392334137,9.939480743
39.50049246,-0.201930084,0.381855927,9.914931793
39.51046446,-0.159568176,0.365839233,9.924362183
39.52043746,-0.142353973,0.365390167,9.908195801
39.53040946,-0.190553741,0.387693787,9.921817474
39.54038146,-0.164507904,0.377065887,9.876910858
39.55035346,-0.185464325,0.367934875,9.857601013
39.56032546,-0.145497437,0.35341507,9.854906616
39.57029846,-0.12633728,0.344733124,9.833800507
39.58027046,-0.24803421,0.371677094,9.790540466
39.59024246,-0.222587128,0.355061646,9.824669495
39.60021446,-0.166304169,0.363444214,9.788444824
39.61018746,-0.120798798,0.375269623,9.812095642
39.62015946,-0.093106384,0.387843475,9.793234863
39.63013146,-0.180674286,0.353864136,9.735904083
39.64010346,-0.169297943,0.369282074,9.736203461
39.65007546,-0.110320587,0.365539856,9.730964355
39.66004846,-0.119601288,0.369880829,9.727671204
39.67002046,-0.147293701,0.377664642,9.739047546
39.67999246,-0.204624481,0.36853363,9.727521515
39.68996446,-0.159418488,0.354762268,9.71868988
39.69993646,-0.062569885,0.365240479,9.712103577
39.70991008,-0.147144012,0.375718689,9.68830307
39.71988208,-0.164807281,0.387394409,9.688452759
39.72985408,-0.164507904,0.377664642,9.690398712
39.73982608,-0.126786346,0.389340363,9.688752136
39.74979808,-0.073048096,0.406554565,9.718839569
39.75977108,-0.183518372,0.382155304,9.693841553
39.76974308,-0.171842651,0.373024292,9.704768829
39.77971508,-0.167501678,0.375119934,9.707612915
39.78968708,-0.179476776,0.390238495,9.702074432
39.79965908,-0.165855103,0.385747833,9.693242798
39.80963208,-0.173788605,0.373323669,9.697733459
39.81960408,-0.166004791,0.384101257,9.693691864
39.82957608,-0.196391602,0.377514954,9.711804199
39.83954808,-0.189056854,0.362396393,9.755662994
39.84952008,-0.203876038,0.372724915,9.724827118
39.85949308,-0.213456116,0.375868378,9.754315796
39.86946508,-0.200283508,0.366587677,9.783804474
39.87943708,-0.238154755,0.379610596,9.765093384
39.88940908,-0.212258606,0.360001373,9.788295135
39.89938208,-0.157023468,0.34982254,9.806257782
39.90935408,-0.217348022,0.356408844,9.812095642
39.91932608,-0.201031952,0.367485809,9.812544708
39.92929808,-0.237106934,0.380808105,9.825417938
39.93927008,-0.26090744,0.384400635,9.851463776
39.94924308,-0.310903473,0.387394409,9.829609222
39.95921508,-0.266146545,0.384700012,9.845925293
39.96918708,-0.283660126,0.387095032,9.848470001
39.97915908,-0.276924133,0.389490051,9.890083466
39.98913108,-0.2176474,0.397573242,9.890981598
39.99910408,-0.189805298,0.394729156,9.89427475
40.00907608,-0.204923859,0.392783203,9.911339264
40.01904808,-0.294437714,0.390687561,9.91762619
40.02902008,-0.356259155,0.368982697,9.893526306
40.03899208,-0.404758301,0.365839233,9.857002258
40.04896508,-0.346080322,0.366437988,9.862241364
40.05893708,-0.150437164,0.377065887,9.877210236
40.06890908,-0.18366806,0.390088806,9.892029419
40.07888108,-0.285755768,0.365839233,9.869576111
40.08885308,-0.363743591,0.368383942,9.869426422
40.09882608,-0.411643982,0.364492035,9.858798523
40.10879808,-0.388292542,0.368683319,9.849068756
40.11877008,-0.391136627,0.344284058,9.84158432
40.12874208,-0.334105225,0.350870361,9.809550934
40.13871508,-0.268990631,0.334703979,9.808652802
40.14868708,-0.252375183,0.332608337,9.790839844
40.15865908,-0.276475067,0.311352539,9.764794006
40.16863108,-0.410895538,0.323926392,9.734706573
40.17860308,-0.426014099,0.332907715,9.708361359
40.18857608,-0.417481842,0.309705963,9.66959198
40.19854808,-0.354313202,0.311352539,9.657317505
40.20852008,-0.371527405,0.319884796,9.664203186
40.21849208,-0.376916199,0.316891022,9.661808167
40.22846408,-0.253572693,0.321980438,9.691296844
40.23843708,-0.308658142,0.325722656,9.672286377
40.24840908,-0.38963974,0.322429504,9.64504303
40.25838108,-0.451161804,0.297132111,9.613758087
40.26835308,-0.401914215,0.330063629,9.584269409
40.27832508,-0.390388184,0.319286041,9.572444
40.28829808,-0.418080597,0.327369232,9.563911743
40.29827008,-0.350421295,0.334404602,9.540560303
40.30824208,-0.394878845,0.35221756,9.550888824
40.31821408,-0.404159546,0.336799622,9.545949097
40.32818608,-0.399519196,0.338895264,9.543703766
40.33815908,-0.487985229,0.337098999,9.517208862
40.34813108,-0.424666901,0.327219543,9.528884583
40.35810308,-0.486937408,0.324225769,9.536967773
40.36807508,-0.485141144,0.330512695,9.552236023
40.37804808,-0.442030792,0.324525146,9.58531723
40.38802008,-0.448467407,0.337697754,9.555978241
40.39799208,-0.444725189,0.34518219,9.548344116
40.40796408,-0.420325928,0.35221756,9.541907501
40.41793608,-0.443228302,0.365539856,9.526190186
40.42790908,-0.449964294,0.358205109,9.525292053
40.43788108,-0.471220093,0.365240479,9.5432547
40.44785308,-0.542621613,0.389340363,9.550140381
40.45782508,-0.5043013,0.373173981,9.599238281
40.46779708,-0.476908264,0.365539856,9.609267426
40.47777008,-0.526604919,0.375868378,9.644893341
40.48774208,-0.473166046,0.381257172,9.645492096
40.49771408,-0.534987488,0.358504486,9.641151123
40.50768608,-0.485739899,0.37092865,9.633217621
40.51765808,-0.417182465,0.380957794,9.674531708
40.52763108,-0.500259705,0.379011841,9.688153381
40.53760308,-0.476908264,0.386645966,9.729168091
40.54757508,-0.437540131,0.392633514,9.73156311
40.55754708,-0.548459473,0.40835083,9.755363617
40.56751908,-0.484841766,0.402812347,9.777517548
40.57749208,-0.519868927,0.392633514,9.784852295
40.58746408,-0.463585968,0.409248962,9.789792023
40.59743608,-0.478854218,0.405506744,9.799671478
40.60740808,-0.536783752,0.382005615,9.817484436
40.61738008,-0.454754333,0.381257172,9.867630157
40.62735308,-0.453107758,0.380209351,9.870773621
40.63732508,-0.48094986,0.378712463,9.864187317
40.64729708,-0.473315735,0.396525421,9.865235138
40.65726908,-0.440533905,0.394878845,9.863588562
40.66724208,-0.413140869,0.392334137,9.87197113
40.67721408,-0.424217834,0.396375732,9.875863037
40.68718608,-0.41299118,0.397124176,9.920320587
40.69715808,-0.468525696,0.405656433,9.922116852
40.70713008,-0.44113266,0.37796402,9.942773895
40.71710283,-0.361049194,0.359851685,9.93753479
40.72707483,-0.435743866,0.398770752,9.936786346
40.73704683,-0.360300751,0.357157288,9.957144012
40.74701883,-0.396375732,0.37796402,9.911189575
40.75699083,-0.295335846,0.369132385,9.913285217
40.76696383,-0.282462616,0.370778961,9.918075256
40.77693583,-0.347277832,0.369132385,9.931098175
40.78690783,-0.362396393,0.366138611,9.899962921
40.79687983,-0.387693787,0.358803864,9.934690704
40.80685183,-0.338446198,0.371078339,9.918075256
40.81682483,-0.349074097,0.361198883,9.916877747
40.82679683,-0.318687286,0.346529388,9.893975372
40.83676883,-0.278870087,0.34518219,9.905351715
40.84674083,-0.292192383,0.349074097,9.912686462
40.85671283,-0.314496002,0.350870361,9.921368408
40.86668583,-0.323926392,0.344433746,9.897268524
40.87665783,-0.324225769,0.344433746,9.866282959
40.88662983,-0.311502228,0.342338104,9.851314087
40.89660183,-0.253572693,0.345032501,9.828112335
40.90657483,-0.259260864,0.353265381,9.862540741
40.91654683,-0.273181915,0.361198883,9.799821167
40.92651883,-0.351768494,0.352367249,9.815688171
40.93649083,-0.310304718,0.334404602,9.842482452
40.94646283,-0.326321411,0.343535614,9.797725525
40.95643583,-0.303718414,0.32527359,9.796677704
40.96640783,-0.201181641,0.342338104,9.819280701
40.97637983,-0.267793121,0.342038727,9.776619415
40.98635183,-0.279917908,0.340092773,9.770931244
40.99632383,-0.216150513,0.359103241,9.766590271
41.00629683,-0.295036469,0.353864136,9.757908325
41.01626883,-0.259410553,0.349074097,9.755213928
41.02624083,-0.25626709,0.369282074,9.730964355
41.03621283,-0.237556,0.358504486,9.751022644
41.04618483,-0.237106934,0.355061646,9.758956146
41.05615783,-0.285157013,0.350870361,9.74443634
41.06612983,-0.308059387,0.344882813,9.758806458
41.07610183,-0.298628998,0.355510712,9.754615173
41.08607383,-0.230370941,0.350570984,9.737700348
41.09604583,-0.193846893,0.345032501,9.751322021
41.10601883,-0.179476776,0.345930634,9.75147171
41.11599083,-0.207917633,0.358504486,9.739646301
41.12596283,-0.249830475,0.343535614,9.713600464
41.13593483,-0.254919891,0.350421295,9.718540192
41.14590783,-0.256716156,0.3463797,9.728269958
41.15587983,-0.236208801,0.358504486,9.735305328
41.16585183,-0.229173431,0.35925293,9.748627625
41.17582383,-0.245639191,0.354313202,9.752220154
41.18579583,-0.233664093,0.348325653,9.765841827
41.19576883,-0.208965454,0.370180206,9.767189026
41.20574083,-0.219293976,0.373623047,9.775122528
41.21571283,-0.229921875,0.380658417,9.747280426
41.22568483,-0.210911407,0.379311218,9.754764862
41.23565683,-0.189655609,0.37092865,9.777966614
41.24562983,-0.177381134,0.375269623,9.794432373
41.25560183,-0.251027985,0.371677094,9.805209961
41.26557383,-0.252075806,0.379610596,9.79473175
41.27554583,-0.215551758,0.359701996,9.802365875
41.28551783,-0.192649384,0.350720673,9.793384552
41.29549083,-0.195942535,0.344733124,9.809251556
41.30546283,-0.215102692,0.358205109,9.805808716
41.31543483,-0.212557983,0.344284058,9.802665253
41.32540683,-0.226029968,0.348924408,9.807006226
41.33537883,-0.170495453,0.350421295,9.811646576
41.34535183,-0.214653625,0.334554291,9.837542725
41.35532383,-0.181422729,0.338446198,9.851014709
41.36529583,-0.256117401,0.345481567,9.851463776
41.37526783,-0.26090744,0.339494019,9.862241364
41.38524083,-0.208666077,0.360600128,9.880353699
41.39521283,-0.226778412,0.352666626,9.879605255
41.40518483,-0.220641174,0.348475342,9.899214478
