Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
167.1625145,0.106728058,-0.177530823,9.652377777
167.1724875,0.144748993,-0.182470551,9.610914001
167.1824605,0.08068222,-0.240400085,9.703122253
167.1924325,0.007783813,-0.195792847,9.833650818
167.2024055,-0.039368134,-0.167801056,9.95504837
167.2123785,0.116008759,-0.201481018,9.98199234
167.2223505,0.151185608,-0.167651367,9.892328796
167.2323235,0.136965179,-0.177381134,9.774224396
167.2422965,0.288749542,-0.164358215,9.631121979
167.2522685,0.245489502,-0.151335297,9.570348358
167.2622415,-0.073946228,-0.199235687,9.675729218
167.2722145,-0.204175415,-0.160615997,9.763596497
167.2821865,-0.319884796,-0.15208374,9.866282959
167.2921595,-0.11002121,-0.172441406,9.983040161
167.3021315,0.116308136,-0.187859344,10.05578888
167.3121045,0.184117126,-0.15911911,10.01552261
167.3220775,0.241896973,-0.157622223,9.849068756
167.3320495,0.383502502,-0.19893631,9.809401245
167.3420225,0.043110352,-0.190104675,9.795779572
167.3519955,-0.031883698,-0.161663818,9.826615448
167.3619675,-0.03158432,-0.122445374,9.820029144
167.3719405,0.016465759,-0.142204285,9.901759186
167.3819135,0.052840118,-0.121547241,9.939331055
167.3918855,-0.208815765,-0.12753479,9.985884247
167.4018585,0.076940002,-0.146395569,9.950857086
167.4118315,0.214503937,-0.168699188,9.892328796
167.4218035,0.072000275,-0.183069305,9.951755219
167.4317765,0.075592804,-0.18950592,9.86733078
167.4417495,0.079484711,-0.185464325,9.857002258
167.4517215,0.07484436,-0.160915375,9.832902374
167.4616945,0.198038177,-0.162861328,9.827962646
167.4716675,-0.102087708,-0.149539032,9.828561401
167.4816395,0.061821442,-0.134270782,9.832902374
167.4916125,0.016914825,-0.136815491,9.879455566
167.5015855,-0.111967163,-0.121846619,9.895621948
167.5115575,0.069455566,-0.168848877,9.88140152
167.5215305,0.137563934,-0.190104675,9.827214203
167.5315035,0.277822266,-0.197439423,9.763446808
167.5414755,0.231119385,-0.206420746,9.823921051
167.5514485,0.232466583,-0.218545532,9.845476227
167.5614215,0.10642868,-0.209564209,9.809700623
167.5713935,-0.038769379,-0.193248138,9.788744202
167.5813665,-0.048199768,-0.172591095,9.792037354
167.5913395,0.003293152,-0.178728333,9.806856537
167.6013115,0.192649384,-0.155227203,9.7900914
167.6112845,0.185464325,-0.172441406,9.825867004
167.6212575,0.056732025,-0.181722107,9.780960388
167.6312299,0.155376892,-0.180823975,9.639504547
167.6412029,0.238603821,-0.182769928,9.556876373
167.6511759,-0.005987549,-0.158520355,9.642198944
167.6611479,0.1088237,-0.163310394,9.798923035
167.6711209,0.237106934,-0.221389618,9.819879456
167.6810939,0.086520081,-0.214653625,9.652826843
